sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
220466,https://sofifa.com/player/220466/federico-mattiello/17/158492,F. Mattiello,Federico Mattiello,20,1995-07-14,182,77,Italy,Juventus,72,84,3300000,20000,"LB, RB",Left,1,4,3,Medium/Medium,Lean,No,,,RES,42.0,,2014-02-10,2018.0,,,79.0,59.0,67.0,71.0,70.0,70.0,,,,,,,"Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only)",72,42,68,69,69,70,76,59,63,73,79,79,75,60,73+2,76+1,55,79+1,69+14,76+1,66+2,60,60,60,59,64,68+1,76,76-1,7,5,8,9,5,65+1,65+1,65+1,68+1,66+1,66+1,66+1,68+1,67+1,67+1,67+1,68+1,67+1,67+1,67+1,68+1,72+1,69+1,69+1,69+1,72+1,72+1,69+1,69+1,69+1,72+1
193082,https://sofifa.com/player/193082/juan-cuadrado/17/158492,J. Cuadrado,Juan Cuadrado,28,1988-05-26,178,71,Colombia,Juventus,82,82,19000000,110000,RM,Right,3,3,5,High/Medium,Lean,Yes,,"#Speedster, #Dribbler, #Acrobat",SUB,7.0,Chelsea,,2019.0,SUB,11.0,92.0,75.0,73.0,87.0,50.0,68.0,,,,,,,"Power Free-Kick, Diver, Selfish, Flair, Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only)",76+1,71,58,77,73,90,76+5,69,70,85,91,93,91,76+1,79+2,82-1,75+7,81+1,61,80,68-1,54+10,76-2,66-2,65,76,48,45,57,5,5,13,6,9,77+2,77+2,77+2,82+2,80+2,80+2,80+2,82+2,80+2,80+2,80+2,81+2,75+2,75+2,75+2,81+2,71+2,66+2,66+2,66+2,71+2,68+2,59+2,59+2,59+2,68+2
184344,https://sofifa.com/player/184344/leonardo-bonucci/17/158492,L. Bonucci,Leonardo Bonucci,29,1987-05-01,190,86,Italy,Juventus,87,87,34000000,120000,CB,Right,3,3,2,Medium/High,Lean,Yes,,"#Tackling , #Tactician ",CB,19.0,,2010-07-01,2020.0,CB,19.0,70.0,53.0,68.0,69.0,87.0,81.0,,,,,,,"Power Free-Kick, Injury Free, Leadership, Long Passer (CPU AI Only), Power Header, Team Player",44,37,84,75+2,55,68,56,61,83+4,75+2,64-1,74-1,60-1,84+2,54-1,74+5,85,73-2,85+2,65+6,82-2,90+4,38-1,74+8,70+9,82,84,88+2,88+2,2,2,3,2,4,64+2,64+2,64+2,63+2,65+2,65+2,65+2,63+2,68+2,68+2,68+2,66+2,75+2,75+2,75+2,66+2,76+2,83+2,83+2,83+2,76+2,79+2,85+2,85+2,85+2,79+2
1179,https://sofifa.com/player/1179/gianluigi-buffon/17/158492,G. Buffon,Gianluigi Buffon,38,1978-01-28,192,91,Italy,Juventus,88,88,9000000,100000,GK,Right,4,2,1,Medium/Medium,Lean,Yes,,,GK,1.0,,2001-07-01,2018.0,GK,1.0,,,,,,,87.0,88.0,68.0,84.0,46.0,90.0,"Leadership, One Club Player, Team Player, Cautious With Crosses",13,15,13,37,17,26+1,20,13,35,28+3,49,43,55,80+4,49,39+19,75,39,69+6,13,38,28+8,12-2,50,22,80,10,11,11,87+2,88+9,68-3,90+1,84+1,,,,,,,,,,,,,,,,,,,,,,,,,,
225439,https://sofifa.com/player/225439/rolando-mandragora/17/158492,R. Mandragora,Rolando Mandragora,19,1997-06-29,183,76,Italy,Juventus,69,82,1800000,6000,"CM, CB",Left,1,2,2,Medium/High,Lean,No,,,RES,41.0,,2016-01-19,2021.0,,,61.0,50.0,68.0,70.0,64.0,74.0,,,,,,,Playmaker (CPU AI Only),62,39-9,60+6,74+2,52+10,68,66+16,54+20,70,74+2,55,65,71,63,75+2,66+10,58,79+10,79+10,59+6,58-1,63,43,68,52+20,66,60+1,70+6,64+6,13,14,9,14,16,59+1,59+1,59+1,62+1,62+1,62+1,62+1,62+1,65+1,65+1,65+1,65+1,68+1,68+1,68+1,65+1,67+1,69+1,69+1,69+1,67+1,67+1,66+1,66+1,66+1,67+1
52091,https://sofifa.com/player/52091/patrice-evra/17/158492,P. Evra,Patrice Evra,35,1981-05-15,174,74,France,Juventus,82,82,3000000,60000,"LB, LM",Left,3,2,3,Medium/High,Normal,Yes,,,SUB,33.0,,2014-07-21,2017.0,,,77.0,51.0,72.0,76.0,83.0,73.0,,,,,,,"Leadership, Speed Dribbler (CPU AI Only), Power Header",82+2,33,80+4,75,53,74,76,51,69,75,79,75-2,79,78-2,87+2,72-3,89,69-6,69,63,82+6,86+1,68+7,62,57,80,82+2,82-2,86,3,5,5,5,3,66+2,66+2,66+2,70+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,72+2,72+2,72+2,72+2,72+2,80+2,78+2,78+2,78+2,80+2,80+2,81+2,81+2,81+2,80+2
108080,https://sofifa.com/player/108080/stephan-lichtsteiner/17/158492,S. Lichtsteiner,Stephan Lichtsteiner,32,1984-01-16,182,75,Switzerland,Juventus,83,83,13000000,90000,"RB, RM",Right,3,3,2,High/High,Normal,Yes,,#Engine,SUB,26.0,,2011-07-01,2017.0,RB,2.0,81.0,59.0,73.0,76.0,79.0,80.0,,,,,,,Speed Dribbler (CPU AI Only),82+2,45,72+4,77+2,62,76+2,68-2,66,71,75,78-1,84-1,75,80-2,77,74-3,75,88-3,75,71,84+1,82+1,68-1,62,66,80,76-2,82+2,82-2,4,3,2,3,2,70+2,70+2,70+2,73+2,71+2,71+2,71+2,73+2,72+2,72+2,72+2,75+2,74+2,74+2,74+2,75+2,81+2,79+2,79+2,79+2,81+2,81+2,79+2,79+2,79+2,81+2
173212,https://sofifa.com/player/173212/paolo-de-ceglie/17/158492,P. De Ceglie,Paolo De Ceglie,29,1986-09-17,184,75,Italy,Juventus,72,72,1600000,25000,"LB, LM",Left,2,2,2,High/Medium,Lean,Yes,,,RES,40.0,,2006-07-01,2017.0,,,75.0,51.0,66.0,69.0,69.0,65.0,,,,,,,Injury Prone,76,34,72,65,61,72,78,60,65,65,69+1,79+9,75,66-4,59,63,79,75,65,67,50+2,72-1,62-5,58,68,70,64,70-1,76-2,5,6,5,5,6,61+1,61+1,61+1,65+1,63+1,63+1,63+1,65+1,64+1,64+1,64+1,67+1,66+1,66+1,66+1,67+1,72+1,67+1,67+1,67+1,72+1,72+1,69+1,69+1,69+1,72+1
138956,https://sofifa.com/player/138956/giorgio-chiellini/17/158492,G. Chiellini,Giorgio Chiellini,31,1984-08-14,187,86,Italy,Juventus,88,88,34000000,140000,CB,Left,4,2,2,Low/High,Normal,Yes,,"#Tackling , #Strength",LCB,3.0,,2005-07-01,2018.0,LCB,3.0,74.0,46.0,53.0,58.0,90.0,85.0,,,,,,,"Long Throw-in, Avoids Using Weaker Foot, Dives Into Tackles (CPU AI Only), Leadership, Power Header, One Club Player",56+4,33,80-4,55+6,45,56+4,60+4,31,55+6,55+6,69,78-1,61,78-2,69,78-1,89,69,91+1,49,90+2,88+1,28-1,50+4,50,78,92+2,92+2,90,3,3,2,4,3,58+3,58+3,58+3,55+3,55+3,55+3,55+3,55+3,54+3,54+3,54+3,57+3,59+3,59+3,59+3,57+3,74+3,75+3,75+3,75+3,74+3,78+3,86+3,86+3,86+3,78+3
211110,https://sofifa.com/player/211110/paulo-dybala/17/158492,P. Dybala,Paulo Bruno Exequiel Dybala,22,1993-11-15,176,73,Argentina,Juventus,85,92,48000000,100000,"ST, CF",Left,3,3,4,Medium/Medium,Normal,Yes,,"#Dribbler, #Acrobat, #Clinical Finisher",RS,21.0,,2015-07-01,2020.0,SUB,22.0,88.0,86.0,76.0,90.0,23.0,66.0,,,,,,,"Avoids Using Weaker Foot, Finesse Shot, Flair, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only), Set Play Specialist, Takes Finesse Free Kicks",78+6,89+2,64+4,78,82+2,90+1,86+5,82,58,91+1,91+1,85,91,82,85,80+3,75+6,81+2,65+10,86+3,48,24-7,85,79,82+6,82,14-1,20-1,20-1,5-4,4-7,4-5,5-5,8-3,83+2,83+2,83+2,86+2,86+2,86+2,86+2,86+2,85+2,85+2,85+2,84+2,75+2,75+2,75+2,84+2,60+2,53+2,53+2,53+2,60+2,54+2,43+2,43+2,43+2,54+2
181783,https://sofifa.com/player/181783/mario-mandzukic/17/158492,M. Mandžukić,Mario Mandžukić,30,1986-05-21,190,85,Croatia,Juventus,83,83,22000000,100000,ST,Right,3,3,2,High/High,Lean,Yes,,"#Aerial Threat, #Strength",SUB,17.0,,2015-07-01,2019.0,,,70.0,78.0,60.0,73.0,42.0,85.0,,,,,,,"Dives Into Tackles (CPU AI Only), Beat Offside Trap, Power Header",56-6,85,90,71,85,73,53,45,41,77,68-5,72-5,60-9,86,54-1,78,85-2,79-2,87,57,88,40-4,89,62,76,80,28,40+2,48+4,10,8,5,8,15,81+2,81+2,81+2,74+2,77+2,77+2,77+2,74+2,73+2,73+2,73+2,73+2,67+2,67+2,67+2,73+2,60+2,59+2,59+2,59+2,60+2,59+2,60+2,60+2,60+2,59+2
191043,https://sofifa.com/player/191043/alex-sandro-lobo-silva/17/158492,Alex Sandro,Alex Sandro Lobo Silva,25,1991-01-26,180,78,Brazil,Juventus,84,87,29500000,110000,"LB, LM",Left,3,2,3,High/High,Normal,No,,#Engine,LM,12.0,,2015-08-21,2020.0,,,87.0,64.0,75.0,81.0,79.0,76.0,,,,,,,Speed Dribbler (CPU AI Only),86,57-2,68+4,77,66+5,82,76+3,59,69,81,84-3,90+1,79,80-2,76-3,76+1,75,91,71-8,68,70-2,82+3,72-3,70,59,80,76-2,82+2,82-2,7,7,9,12,5,73+2,73+2,73+2,78+2,76+2,76+2,76+2,78+2,76+2,76+2,76+2,79+2,77+2,77+2,77+2,79+2,83+2,79+2,79+2,79+2,83+2,83+2,78+2,78+2,78+2,83+2
212811,https://sofifa.com/player/212811/mario-lemina/17/158492,M. Lemina,Mario Lemina,22,1993-09-01,183,83,Gabon,Juventus,77,83,9500000,50000,"CM, CDM",Right,2,2,3,Medium/Medium,Normal,Yes,,,SUB,18.0,,2016-04-29,2020.0,,,79.0,66.0,76.0,79.0,64.0,78.0,,,,,,,"Flair, Outside Foot Shot, Technical Dribbler (CPU AI Only)",72+10,55+10,56,81,68+15,78+11,68+19,68+25,77,81,79+4,79+2,79,74-2,79+6,78+9,55,79,79,78+11,78,70-3,72+3,76+4,68+13,74,60-8,66-8,66-8,12,9,15,8,16,71+1,71+1,71+1,76+1,75+1,75+1,75+1,76+1,77+1,77+1,77+1,76+1,77+1,77+1,77+1,76+1,74+1,74+1,74+1,74+1,74+1,72+1,69+1,69+1,69+1,72+1
146530,https://sofifa.com/player/146530/daniel-alves-da-silva/17/158492,Dani Alves,Daniel Alves da Silva,33,1983-05-06,172,70,Brazil,Juventus,85,85,14000000,90000,RB,Right,4,3,3,High/Low,Normal,Yes,,,RM,23.0,,2016-07-01,2018.0,RB,2.0,87.0,70.0,76.0,82.0,78.0,69.0,,,,,,,"Power Free-Kick, Diver",80,60,71,80,68,81,77,74,76,85,84,89,81-4,82,80-2,87,78,78,57,77,85,83,63,67,70,80,70,83,86,5,11,9,6,7,74+3,74+3,74+3,78+3,77+3,77+3,77+3,78+3,77+3,77+3,77+3,78+3,78+3,78+3,78+3,78+3,82+3,80+3,80+3,80+3,82+3,82+3,78+3,78+3,78+3,82+3
180432,https://sofifa.com/player/180432/a-hernanes-de-carvalho-a-lima/17/158492,Hernanes,Anderson Hernanes de Carvalho Andrade,31,1985-05-29,180,77,Brazil,Juventus,80,80,11500000,60000,"CM, CAM, CDM",Right,3,5,4,Medium/Medium,Normal,No,,#Distance Shooter,SUB,11.0,,2015-08-31,2018.0,,,64.0,71.0,84.0,83.0,55.0,66.0,,,,,,,"Flair, Long Shot Taker (CPU AI Only), Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only), Set Play Specialist, Takes Finesse Free Kicks",80,57-6,60+9,85,80+2,84,84+1,85,81+1,87,68+3,60-5,74-3,74+6,78+1,88+2,61-12,67+2,71+2,86,54-2,70+11,60-9,86,80,78,50+10,50+9,46+11,4-5,5-6,4-9,6-1,6-2,72+2,72+2,72+2,76+2,76+2,76+2,76+2,76+2,79+2,79+2,79+2,77+2,79+2,79+2,79+2,77+2,69+2,70+2,70+2,70+2,69+2,65+2,61+2,61+2,61+2,65+2
177509,https://sofifa.com/player/177509/medhi-benatia/17/158492,M. Benatia,Medhi Amine El Mouttaqi Benatia,29,1987-04-17,190,92,Morocco,Juventus,83,83,17500000,90000,CB,Right,3,3,2,Medium/Medium,Normal,Yes,,#Strength,SUB,4.0,FC Bayern München,,2017.0,,,67.0,44.0,54.0,61.0,83.0,81.0,,,,,,,"Injury Prone, Power Header",45,49,85,66,31,57,34,27,62,66,64,70+5,58-1,81,54+7,59,79,69-6,86-1,24,84,78,39,47,41,77,84-3,85-2,84-2,7,4,8,7,11,61+2,61+2,61+2,57+2,58+2,58+2,58+2,57+2,58+2,58+2,58+2,60+2,62+2,62+2,62+2,60+2,71+2,75+2,75+2,75+2,71+2,74+2,82+2,82+2,82+2,74+2
194404,https://sofifa.com/player/194404/norberto-murara-neto/17/158492,Neto,Norberto Murara Neto,26,1989-07-19,192,84,Brazil,Juventus,80,80,12000000,70000,GK,Right,1,2,1,Medium/Medium,Lean,No,,,SUB,25.0,,2015-07-03,2019.0,SUB,23.0,,,,,,,84.0,80.0,74.0,83.0,51.0,74.0,Puncher,11,15,14,36,12,19,12,13,36,24,53,49,59,74-2,49,28+7,79,39,63-1,19,40,15+5,11,40-18,22,72,19,14-1,15+1,84,80+5,74+1,74-3,83-2,,,,,,,,,,,,,,,,,,,,,,,,,,
179846,https://sofifa.com/player/179846/sami-khedira/17/158492,S. Khedira,Sami Khedira,29,1987-04-04,189,90,Germany,Juventus,83,83,21500000,90000,"CM, CDM",Right,3,4,2,High/High,Normal,Yes,,"#Tactician , #Strength",RCM,6.0,,2015-07-01,2019.0,RDM,6.0,66.0,76.0,78.0,76.0,81.0,85.0,,,,,,,"Injury Prone, Leadership",72+8,70+5,76,83,76-2,78+2,68,68+10,79,79,64-1,68-1,58+3,86+2,55,84+1,69,79,91+1,80+7,82+3,86,80+1,80+2,69+8,84,76,86+2,78+2,11,9,5,15,8,78+2,78+2,78+2,77+2,79+2,79+2,79+2,77+2,79+2,79+2,79+2,77+2,81+2,81+2,81+2,77+2,79+2,83+2,83+2,83+2,79+2,79+2,82+2,82+2,82+2,79+2
167664,https://sofifa.com/player/167664/gonzalo-higuain/17/158492,G. Higuaín,Gonzalo Gerardo Higuaín,28,1987-12-10,184,79,Argentina,Juventus,88,88,53500000,180000,ST,Right,4,4,3,High/Medium,Normal,Yes,,#Clinical Finisher,LS,9.0,,2016-07-26,2021.0,SUB,11.0,80.0,87.0,68.0,82.0,24.0,75.0,,,,,,,Outside Foot Shot,68,91+1,80+2,72,86+3,84+1,69,62,58,85-1,78-1,82-1,74,86,60,85,75+2,73+1,85+1,82+2,50,20,92+2,70,70,84,12,22,18,5,12,7,5,10,86+3,86+3,86+3,82+3,84+3,84+3,84+3,82+3,80+3,80+3,80+3,80+3,71+3,71+3,71+3,80+3,55+3,51+3,51+3,51+3,55+3,51+3,46+3,46+3,46+3,51+3
212129,https://sofifa.com/player/212129/borja-lopez-menendez/17/158492,Borja López,Borja López Menéndez,22,1994-02-02,192,84,Spain,FC Barcelona,71,81,2300000,20000,CB,Left,1,3,2,Medium/Medium,Lean,No,,#Strength,RES,31.0,,2016-01-27,2018.0,,,43.0,31.0,50.0,43.0,71.0,76.0,,,,,,,,34,22,66,66+9,28,33,32,25,56,58+6,48-1,39-13,38-5,59,44,46,60,61,87+2,31,72,69+4,47,44,45,57,67+4,79+6,71+2,15,15,12,14,11,48+1,48+1,48+1,44+1,46+1,46+1,46+1,44+1,48+1,48+1,48+1,47+1,55+1,55+1,55+1,47+1,59+1,66+1,66+1,66+1,59+1,62+1,71+1,71+1,71+1,62+1
223357,https://sofifa.com/player/223357/wilfrid-kaptoum/17/158492,W. Kaptoum,Wilfrid Kaptoum,19,1996-07-07,170,72,Cameroon,FC Barcelona,68,76,1100000,6000,"CM, CDM",Right,1,3,2,Medium/Medium,Normal,No,,,RES,27.0,,2015-10-29,2018.0,,,62.0,62.0,67.0,72.0,54.0,59.0,,,,,,,Injury Prone,56+13,60+32,43,79+7,40,64+9,57,39,70+2,79+12,66,58-4,89+29,52-7,86+12,73+21,67+12,61,59+10,68+27,54-7,54+2,55,62-8,50,61,45,63+13,61-1,11,13,15,13,15,62+1,62+1,62+1,66+1,65+1,65+1,65+1,66+1,68+1,68+1,68+1,65+1,68+1,68+1,68+1,65+1,62+1,64+1,64+1,64+1,62+1,60+1,57+1,57+1,57+1,60+1
192448,https://sofifa.com/player/192448/marc-andre-ter-stegen/17/158492,M. ter Stegen,Marc-André ter Stegen,24,1992-04-30,187,85,Germany,FC Barcelona,83,88,27000000,90000,GK,Right,2,4,1,Medium/Medium,Normal,Yes,,,GK,1.0,,2014-07-01,2019.0,SUB,22.0,,,,,,,84.0,81.0,83.0,85.0,45.0,78.0,"Rushes Out Of Goal, Comes For Crosses",15,14,10,30,14,17,18,12,38,18,38,50,37,80,43,22,82,35,79,10,43,22,11,57,25,66,10,13,10,84,81+1,83+1,78,85,,,,,,,,,,,,,,,,,,,,,,,,,,
112316,https://sofifa.com/player/112316/jeremy-mathieu/17/158492,J. Mathieu,Jérémy Mathieu,32,1983-10-29,189,84,France,FC Barcelona,81,81,10000000,60000,"CB, LB",Left,2,2,2,High/Medium,Normal,Yes,,#Strength,SUB,24.0,,2014-07-23,2018.0,,,71.0,62.0,66.0,52.0,83.0,81.0,,,,,,,"Injury Prone, Avoids Using Weaker Foot, Dives Into Tackles (CPU AI Only)",79,51-1,83+1,66,68,44-1,80+1,71+1,76,64-1,67-5,75-4,51-14,76-2,39-11,79-1,67-5,64-5,90,74-3,81,84-1,48,42,60,70,82-1,85,75-2,13,14,10,9,5,65+1,65+1,65+1,60+1,60+1,60+1,60+1,60+1,59+1,59+1,59+1,62+1,64+1,64+1,64+1,62+1,74+1,75+1,75+1,75+1,74+1,76+1,81+1,81+1,81+1,76+1
200454,https://sofifa.com/player/200454/francisco-alcacer-garcia/17/158492,Paco Alcácer,Francisco Alcácer García,22,1993-08-30,176,71,Spain,FC Barcelona,81,87,23500000,60000,ST,Right,2,4,3,High/Medium,Normal,Yes,,,SUB,17.0,,2016-08-30,2021.0,SUB,9.0,73.0,80.0,62.0,76.0,30.0,64.0,,,,,,,Beat Offside Trap,53,84,78,72,85,72,66,59,51,81,74-2,73-3,76-2,86,78-2,83,75,66-8,63-6,68,59,26,87,63,71,66,26,21,26,12,14,14,8,5,80+1,80+1,80+1,75+1,78+1,78+1,78+1,75+1,75+1,75+1,75+1,73+1,67+1,67+1,67+1,73+1,54+1,52+1,52+1,52+1,54+1,51+1,47+1,47+1,47+1,51+1
199987,https://sofifa.com/player/199987/jasper-cillessen/17/158492,J. Cillessen,Jasper Cillessen,27,1989-04-22,185,83,Netherlands,FC Barcelona,81,83,16000000,80000,GK,Right,3,3,1,Medium/Medium,Normal,No,,,SUB,13.0,,2016-08-25,2021.0,SUB,13.0,,,,,,,79.0,83.0,74.0,77.0,52.0,81.0,Comes For Crosses,17,10,12,47,19,12,10,10,33,32,54,50,48,78-1,50,35,71,40,67,15,25,25,11,60,21,70,18,12,11,79-1,83-1,74,81,77-1,,,,,,,,,,,,,,,,,,,,,,,,,,
228962,https://sofifa.com/player/228962/francisco-jose-perdomo-borges/17/158492,Nili Perdomo,Francisco José Perdomo Borges,22,1994-02-18,178,65,Spain,FC Barcelona,71,80,2200000,20000,"RB, RM",Right,1,3,3,High/Medium,Lean,No,,,RES,32.0,,2016-07-01,2017.0,,,77.0,42.0,61.0,74.0,66.0,61.0,,,,,,,"Beat Offside Trap, Technical Dribbler (CPU AI Only)",74+10,46,57,70+5,29,75,39,37,57+20,73+10,74-2,79+5,78+18,68,72-1,42,59,64-1,61+10,30,59,69+9,67,49,51,44,67+5,65,73+10,11,8,11,7,9,60+1,60+1,60+1,67+1,64+1,64+1,64+1,67+1,65+1,65+1,65+1,69+1,64+1,64+1,64+1,69+1,71+1,66+1,66+1,66+1,71+1,70+1,66+1,66+1,66+1,70+1
236393,https://sofifa.com/player/236393/marc-cardona-rovira/17/158492,Marc Cardona,Marc Cardona Rovira,20,1995-07-08,181,67,Spain,FC Barcelona,65,74,825000,5000,ST,Right,1,3,3,Medium/Medium,Lean,No,,,RES,29.0,,2016-07-01,2018.0,,,73.0,66.0,51.0,60.0,22.0,50.0,,,,,,,Finesse Shot,32,66,63,57,55,57,61,52,50,64,76,71,61,60,57,71,62,55,56,64,27,24,66,57,56,51,14,17,12,8,13,11,6,8,65+1,65+1,65+1,61+1,64+1,64+1,64+1,61+1,62+1,62+1,62+1,59+1,55+1,55+1,55+1,59+1,42+1,41+1,41+1,41+1,42+1,40+1,35+1,35+1,35+1,40+1
224010,https://sofifa.com/player/224010/jose-aurelio-suarez-garcia/17/158492,José Suarez,José Aurelio Suárez García,20,1995-12-18,186,80,Spain,FC Barcelona,66,77,950000,4000,GK,Right,1,3,1,Medium/Medium,Normal,No,,,RES,26.0,,2016-09-06,2017.0,,,,,,,,,67.0,63.0,70.0,67.0,47.0,65.0,,20,19,18,23,21,13,17,14,26,25,48,46,49,56,54,21,53,42,65,20,20,23,21,16,29,27,16,15,18,67,63,70,65,67,,,,,,,,,,,,,,,,,,,,,,,,,,
205192,https://sofifa.com/player/205192/denis-suarez-fernandez/17/158492,Denis Suárez,Denis Suárez Fernández,22,1994-01-06,181,72,Spain,FC Barcelona,80,87,20000000,50000,"LM, RM, CM",Right,2,3,3,Medium/Medium,Lean,No,,,SUB,6.0,,2016-07-04,2020.0,,,77.0,71.0,80.0,83.0,43.0,57.0,,,,,,,"Beat Offside Trap, Finesse Shot, Technical Dribbler (CPU AI Only)",78+4,69,44,84,68,84,82,72,72,85,78-1,77-3,79-2,75,76-1,75,58,69-3,55,73,47,48,72,83,63,65,37,46,42,10,14,10,7,7,72+1,72+1,72+1,79+1,78+1,78+1,78+1,79+1,80+1,80+1,80+1,79+1,76+1,76+1,76+1,79+1,66+1,63+1,63+1,63+1,66+1,62+1,52+1,52+1,52+1,62+1
189511,https://sofifa.com/player/189511/sergio-busquets-burgos/17/158492,Sergio Busquets,Sergio Busquets i Burgos,27,1988-07-16,189,76,Spain,FC Barcelona,87,88,41500000,160000,CDM,Right,4,3,3,Medium/Medium,Lean,Yes,,#Tactician ,CDM,5.0,,2008-09-01,2021.0,CDM,5.0,42.0,59.0,79.0,74.0,83.0,81.0,,,,,,,Diver,62,60,68-2,89,44,74,66,68,79,82,53-1,33-15,58,83,55,61,66,88,77,54,86,87,77,85,60,82,83,86,80,5,8,13,9,13,69+3,69+3,69+3,71+3,73+3,73+3,73+3,71+3,76+3,76+3,76+3,74+3,82+3,82+3,82+3,74+3,78+3,85+3,85+3,85+3,78+3,77+3,81+3,81+3,81+3,77+3
142754,https://sofifa.com/player/142754/javier-mascherano/17/158492,J. Mascherano,Javier Alejandro Mascherano,32,1984-06-08,174,73,Argentina,FC Barcelona,85,85,19500000,110000,"CB, CDM",Right,4,3,2,Medium/High,Normal,Yes,,"#Tackling , #Tactician ",LCB,14.0,,2010-08-01,2019.0,LCM,14.0,66.0,53.0,71.0,69.0,85.0,80.0,,,,,,,"Dives Into Tackles (CPU AI Only), Team Player",63,42,68,79,51-8,58,63,50,75,82,67-2,65-2,71-1,83,78-1,76,75,86-3,74,55-4,89,92,51,68,60-4,86,84,87,85,6,10,8,5,5,64+3,64+3,64+3,66+3,66+3,66+3,66+3,66+3,68+3,68+3,68+3,69+3,75+3,75+3,75+3,69+3,80+3,83+3,83+3,83+3,80+3,81+3,83+3,83+3,83+3,81+3
202493,https://sofifa.com/player/202493/aleix-vidal-parreu/17/158492,Aleix Vidal,Aleix Vidal Parreu,26,1989-08-21,178,69,Spain,FC Barcelona,77,78,6500000,70000,"RB, RM",Right,2,4,3,High/Medium,Lean,No,,#Speedster,SUB,22.0,,2015-07-01,2020.0,,,91.0,67.0,72.0,81.0,69.0,73.0,,,,,,,"Speed Dribbler (CPU AI Only), Technical Dribbler (CPU AI Only)",75,67,58,78,48,81-3,69,46,64,82,89,93,78-1,78,77-2,84,82,76-14,68,59-2,80-2,73,66-7,70-2,51,71,68,69,73+3,8,7,8,12,12,74+1,74+1,74+1,78+1,77+1,77+1,77+1,78+1,76+1,76+1,76+1,78+1,74+1,74+1,74+1,78+1,77+1,74+1,74+1,74+1,77+1,76+1,72+1,72+1,72+1,76+1
143745,https://sofifa.com/player/143745/arda-turan/17/158492,A. Turan,Arda Turan,29,1987-01-30,177,76,Turkey,FC Barcelona,84,84,26500000,100000,"CM, RM, LM",Right,3,4,4,High/High,Normal,Yes,,"#Dribbler, #Acrobat",SUB,7.0,,2015-07-06,2020.0,LM,10.0,73.0,74.0,83.0,86.0,61.0,73.0,,,,,,,"Finesse Shot, Flair, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",82,72,70,85,80,87,81,64,81-1,88-2,78-1,68-2,86,81,77-2,73-1,79,74-1,70+1,77,80,61+2,82,86,73,83,54-2,63,65-3,11,7,11,12,11,78+2,78+2,78+2,82+2,82+2,82+2,82+2,82+2,84+2,84+2,84+2,82+2,82+2,82+2,82+2,82+2,74+2,74+2,74+2,74+2,74+2,72+2,68+2,68+2,68+2,72+2
158023,https://sofifa.com/player/158023/lionel-messi/17/158492,L. Messi,Lionel Andrés Messi Cuccittini,29,1987-06-24,170,72,Argentina,FC Barcelona,93,93,89000000,340000,RW,Left,5,4,4,Medium/Medium,Messi,Yes,,"#Dribbler, #FK Specialist, #Acrobat, #Clinical Finisher",RW,10.0,,2004-07-01,2018.0,RW,10.0,89.0,90.0,86.0,96.0,26.0,61.0,,,,,,,"Finesse Shot, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only), One Club Player, Chip Shot (CPU AI Only)",77-3,95+2,71,88,85,97+1,89,90,87+8,95-1,92-3,87-3,90-2,95+3,95,83+3,68,74-1,59,88,48,22,93+3,90,74,94,13,28+5,26+5,6,11,15,14,8,89+3,89+3,89+3,92+3,93+3,93+3,93+3,92+3,93+3,93+3,93+3,91+3,84+3,84+3,84+3,91+3,63+3,59+3,59+3,59+3,63+3,58+3,46+3,46+3,46+3,58+3
